id	claim_number	date_received	incident_date	airport_code	airport_name	airline	claim_type	claim_site	claim_amount	items	status	close_amount	disposition
13162	0813020M	2003-08-13 00:00:00	2003-07-21 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	500.0	Jewelry - Fine	Settled	150.0	Settle
21154	1126009M	2003-11-26 00:00:00	2003-10-15 00:00:00	GPT	Gulfport-Biloxi International		Passenger Property Loss	Checkpoint	125.0	Currency	Denied	0.0	Deny
30870	2004052353082	2004-03-18 00:00:00	2004-03-04 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	129.0	Other	Settled	50.0	Settle
31858	2004051351880	2004-04-01 00:00:00	2004-03-20 00:00:00	GPT	Gulfport-Biloxi International		Passenger Property Loss	Checkpoint	200.0	Currency	Denied	0.0	Deny
33695	2004060754962	2004-04-23 00:00:00	2004-03-25 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	300.0	Eyeglasses - (including contact lenses)	Settled	150.0	Settle
34640	2004060855156	2004-05-05 00:00:00	2004-04-18 00:00:00	GPT	Gulfport-Biloxi International		Passenger Property Loss	Checkpoint	195.0	Jewelry - Fine	Denied	0.0	Deny
35175	2004061756085	2004-05-13 00:00:00	2004-04-25 00:00:00	GPT	Gulfport-Biloxi International		Passenger Property Loss	Checked Baggage	57.0	Currency	Approved	57.0	Approve in Full
38769	2004071359149	2004-06-28 00:00:00	2004-05-08 00:00:00	GPT	Gulfport-Biloxi International		Passenger Property Loss	Checked Baggage	900.0	Jewelry - Fine	Denied	0.0	Deny
42296	2004091062610	2004-08-10 00:00:00	2004-07-23 00:00:00	GPT	Gulfport-Biloxi International		Passenger Theft	Checked Baggage	20.0	Other	Denied	0.0	Deny
42355	2004092763997	2004-08-10 00:00:00	2004-07-13 00:00:00	GPT	Gulfport-Biloxi International	Northwest Airlines	Passenger Property Loss	Checked Baggage	1963.75	Computer - Laptop	Denied	0.0	Deny
42864	2004092964133	2004-08-19 00:00:00	2004-07-23 00:00:00	GPT	Gulfport-Biloxi International	Delta Air Lines	Passenger Property Loss	Checked Baggage	165.0	Clothing - Shoes, belts, accessories, etc.	Denied	0.0	Deny
46069	2004101965232	2004-09-28 00:00:00	2004-08-30 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	4144.0	Jewelry - Fine	Settled	500.0	Settle
51936	2005010472416	2004-12-14 00:00:00	2004-11-22 00:00:00	GPT	Gulfport-Biloxi International	Air Tran Airlines(do not use)	Passenger Property Loss	Checked Baggage	27.71	Locks	Approved	27.71	Approve in Full
52018	2005010472484	2004-12-14 00:00:00	2004-09-14 00:00:00	GPT	Gulfport-Biloxi International	Continental Airlines	Passenger Property Loss	Checked Baggage	241.72	Other	Canceled	0.0	
53634	2005012574278	2005-01-04 00:00:00	2004-11-21 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	131.52	Jewelry - Fine	Settled	65.76	Settle
54330	2005020375543	2005-01-11 00:00:00	2004-11-10 00:00:00	GPT	Gulfport-Biloxi International	Air Tran Airlines(do not use)	Passenger Property Loss	Checked Baggage	179.0	Clothing - Shoes, belts, accessories, etc.	Settled	89.5	Settle
55426	2005021776397	2005-01-24 00:00:00	2004-12-16 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	70.0	Currency	Settled	20.0	Settle
55444	2005032178919	2005-01-25 00:00:00	2005-01-17 00:00:00	GPT	Gulfport-Biloxi International	AirTran Airlines	Passenger Property Loss	Checked Baggage	54.0	Clothing - Shoes, belts, accessories, etc.	Approved	54.0	Approve in Full
56661	2005030977391	2005-02-08 00:00:00	2005-01-30 00:00:00	GPT	Gulfport-Biloxi International		Passenger Property Loss	Checked Baggage	25.0	Other	Approved	25.0	Approve in Full
57250	2005031578172	2005-02-14 00:00:00	2005-01-06 00:00:00	GPT	Gulfport-Biloxi International	Delta Air Lines	Passenger Property Loss	Checkpoint	200.0	Clothing - Shoes, belts, accessories, etc.	Denied	0.0	Deny
